source;APs;original NL;original LTL;Spot LTL;lifted_LTL
traffic_light.jsonl;"['""change(light_north,yellow)""', '""photo(person,east_10th_avenue)""']";The robot must Please change light_north yellow and then photo the person on east_10th_avenue.;"( ""change(light_north,yellow)"" U ""photo(person,east_10th_avenue)"" )";"""change(light_north,yellow)"" U ""photo(person,east_10th_avenue)""";ap_0 U ap_1
traffic_light.jsonl;"['get_help', '""change(light_west,red)""']";When change light_west red happens, get_help must hold now or in the next step.;"G ( ""change(light_west,red)"" -> ( ""get_help"" | X ""get_help"" ) )";"G(""change(light_west,red)"" -> (get_help | Xget_help))";G(ap_1 -> (ap_0 | Xap_0))
traffic_light.jsonl;"['""change(light_south,green)""', '""photo(jaywalker,southwest_1st_avenue)""']";Photograph the jaywalker on southwest_1st_avenue and change light_south green are mutually exclusive at all times.;"G ! ( ""photo(jaywalker,southwest_1st_avenue)"" & ""change(light_south,green)"" )";"G!(""change(light_south,green)"" & ""photo(jaywalker,southwest_1st_avenue)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_south,green)""', '""record(vehicle,east_7th_street)""', '""photo(person,southeast_6th_avenue)""']";If photo the person on southeast_6th_avenue holds, then in the next step change light_south green persists until recording the vehicle on east_7th_street holds, or else change light_south green holds forever.;"""photo(person,southeast_6th_avenue)"" -> X ( ( ""change(light_south,green)"" U ""record(vehicle,east_7th_street)"" ) | G ""change(light_south,green)"" )";"""photo(person,southeast_6th_avenue)"" -> X((""change(light_south,green)"" U ""record(vehicle,east_7th_street)"") | G""change(light_south,green)"")";ap_2 -> X((ap_0 U ap_1) | Gap_0)
traffic_light.jsonl;"['""change(light_east,green)""', '""photo(pedestrian,north_8th_street)""']";Whenever photo the pedestrian on north_8th_street holds, change light_east green holds exactly three steps later.;"G ( ""photo(pedestrian,north_8th_street)"" -> X ( X ( X ""change(light_east,green)"" ) ) )";"G(""photo(pedestrian,north_8th_street)"" -> XXX""change(light_east,green)"")";G(ap_1 -> XXXap_0)
traffic_light.jsonl;"['""change(light_north,green)""']";The system must always avoid change light_north green.;"G ( ! ""change(light_north,green)"" )";"G!""change(light_north,green)""";G!ap_0
traffic_light.jsonl;"['get_help', '""record(car,west_6th_avenue)""']";Whenever record the car on west_6th_avenue holds, eventually get_help will hold.;"G ( ""record(car,west_6th_avenue)"" -> F ""get_help"" )";"G(""record(car,west_6th_avenue)"" -> Fget_help)";G(ap_1 -> Fap_0)
traffic_light.jsonl;"['get_help', '""photo(motorcycle,northwest_5th_avenue)""']";If photo the motorcycle on northwest_5th_avenue ever holds, get_help must have held beforehand.;"( F ""photo(motorcycle,northwest_5th_avenue)"" ) -> ( ! ""photo(motorcycle,northwest_5th_avenue)"" U ( ""get_help"" & ! ""photo(motorcycle,northwest_5th_avenue)"" ) )";"F""photo(motorcycle,northwest_5th_avenue)"" -> (!""photo(motorcycle,northwest_5th_avenue)"" U (get_help & !""photo(motorcycle,northwest_5th_avenue)""))";Fap_1 -> (!ap_1 U (ap_0 & !ap_1))
traffic_light.jsonl;"['get_help', '""record(collision,west_10th_street)""', '""photo(cyclist,east_3rd_avenue)""']";If photo the cyclist on east_3rd_avenue holds, then in the next step record the collision on west_10th_street persists until geting help holds, or else record the collision on west_10th_street holds forever.;"""photo(cyclist,east_3rd_avenue)"" -> X ( ( ""record(collision,west_10th_street)"" U ""get_help"" ) | G ""record(collision,west_10th_street)"" )";"""photo(cyclist,east_3rd_avenue)"" -> X((""record(collision,west_10th_street)"" U get_help) | G""record(collision,west_10th_street)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
traffic_light.jsonl;"['""change(light_west,green)""', '""photo(collision,north_8th_street)""', '""photo(car,southeast_10th_street)""']";If every photo the collision on north_8th_street is eventually followed by change light_west green, then photo the car on southeast_10th_street must occur infinitely often.;"G ( ""photo(collision,north_8th_street)"" -> F ""change(light_west,green)"" ) -> G F ""photo(car,southeast_10th_street)""";"G(""photo(collision,north_8th_street)"" -> F""change(light_west,green)"") -> GF""photo(car,southeast_10th_street)""";G(ap_1 -> Fap_0) -> GFap_2
traffic_light.jsonl;"['""record(vehicle,northwest_6th_street)""', '""photo(pedestrian,west_9th_avenue)""']";Globally, it is not the case that both photo the pedestrian on west_9th_avenue and record the vehicle on northwest_6th_street hold simultaneously.;"G ( ! ( ""photo(pedestrian,west_9th_avenue)"" & ""record(vehicle,northwest_6th_street)"" ) )";"G!(""photo(pedestrian,west_9th_avenue)"" & ""record(vehicle,northwest_6th_street)"")";G!(ap_1 & ap_0)
traffic_light.jsonl;"['""change(light_north,yellow)""', '""record(jaywalker,northeast_1st_avenue)""']";Either record the jaywalker on northeast_1st_avenue happens infinitely often, or change light_north yellow happens in the next step.;"G F ""record(jaywalker,northeast_1st_avenue)"" | X ""change(light_north,yellow)""";"GF""record(jaywalker,northeast_1st_avenue)"" | X""change(light_north,yellow)""";GFap_1 | Xap_0
traffic_light.jsonl;"['get_help', '""photo(collision,northwest_5th_street)""', '""record(cyclist,southwest_6th_avenue)""']";If every record the cyclist on southwest_6th_avenue is eventually followed by calling for help, then photo the collision on northwest_5th_street must occur infinitely often.;"G ( ""record(cyclist,southwest_6th_avenue)"" -> F ""get_help"" ) -> G F ""photo(collision,northwest_5th_street)""";"G(""record(cyclist,southwest_6th_avenue)"" -> Fget_help) -> GF""photo(collision,northwest_5th_street)""";G(ap_2 -> Fap_0) -> GFap_1
traffic_light.jsonl;"['""change(light_east,red)""', '""photo(car,southeast_6th_street)""']";If photo the car on southeast_6th_street happens infinitely often, then so does change light_east red.;"G F ""photo(car,southeast_6th_street)"" -> G F ""change(light_east,red)""";"GF""photo(car,southeast_6th_street)"" -> GF""change(light_east,red)""";GFap_1 -> GFap_0
traffic_light.jsonl;"['get_help', '""photo(jaywalker,west_8th_street)""', '""photo(motorcycle,west_9th_street)""']";If get_help holds and photo the motorcycle on west_9th_street holds next, then photo the jaywalker on west_8th_street holds in the step after that.;"G ( ""get_help"" & X ""photo(motorcycle,west_9th_street)"" -> X X ""photo(jaywalker,west_8th_street)"" )";"G((get_help & X""photo(motorcycle,west_9th_street)"") -> XX""photo(jaywalker,west_8th_street)"")";G((ap_0 & Xap_2) -> XXap_1)
traffic_light.jsonl;"['get_help', '""record(vehicle,west_8th_avenue)""', '""photo(jaywalker,south_1st_avenue)""']";If get_help holds, then in the next step record the vehicle on west_8th_avenue persists until photoing the jaywalker on south_1st_avenue holds, or else record the vehicle on west_8th_avenue holds forever.;"""get_help"" -> X ( ( ""record(vehicle,west_8th_avenue)"" U ""photo(jaywalker,south_1st_avenue)"" ) | G ""record(vehicle,west_8th_avenue)"" )";"get_help -> X((""record(vehicle,west_8th_avenue)"" U ""photo(jaywalker,south_1st_avenue)"") | G""record(vehicle,west_8th_avenue)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
traffic_light.jsonl;"['""change(light_east,red)""', '""change(light_west,green)""']";You must always maintain both change light_east red and change light_west green.;"G ( ""change(light_east,red)"" & ""change(light_west,green)"" )";"G(""change(light_east,red)"" & ""change(light_west,green)"")";G(ap_0 & ap_1)
traffic_light.jsonl;"['""photo(motorcycle,southeast_4th_street)""']";Photograph the motorcycle on southeast_4th_street should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""photo(motorcycle,southeast_4th_street)"" & X ""photo(motorcycle,southeast_4th_street)"" ) )";"!G!(""photo(motorcycle,southeast_4th_street)"" & X""photo(motorcycle,southeast_4th_street)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['""record(motorcycle,northeast_7th_avenue)""']";Take a video of the motorcycle on northeast_7th_avenue holds at all times.;"G ""record(motorcycle,northeast_7th_avenue)""";"G""record(motorcycle,northeast_7th_avenue)""";Gap_0
traffic_light.jsonl;"['""change(light_north,yellow)""']";The system must always avoid change light_north yellow.;"G ( ! ""change(light_north,yellow)"" )";"G!""change(light_north,yellow)""";G!ap_0
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""', '""record(motorcycle,southwest_6th_street)""']";Whenever record the motorcycle on southwest_6th_street and change light_west yellow are equal, change light_west yellow and get_help are equal as well.;"G ( ( ""record(motorcycle,southwest_6th_street)"" <-> ""change(light_west,yellow)"" ) -> ( ""change(light_west,yellow)"" <-> ""get_help"" ) )";"G((""change(light_west,yellow)"" <-> ""record(motorcycle,southwest_6th_street)"") -> (""change(light_west,yellow)"" <-> get_help))";G((ap_1 <-> ap_2) -> (ap_1 <-> ap_0))
traffic_light.jsonl;"['get_help', '""photo(vehicle,south_6th_street)""']";Photograph the vehicle on south_6th_street and get_help will each happen at some point.;"F ""photo(vehicle,south_6th_street)"" & F ""get_help""";"F""photo(vehicle,south_6th_street)"" & Fget_help";Fap_1 & Fap_0
traffic_light.jsonl;"['""photo(motorcycle,north_7th_street)""']";The robot must always avoid photoing the motorcycle on north_7th_street.;"G ( ! ""photo(motorcycle,north_7th_street)"" )";"G!""photo(motorcycle,north_7th_street)""";G!ap_0
traffic_light.jsonl;"['""record(motorcycle,north_6th_avenue)""', '""photo(person,southwest_7th_avenue)""', '""record(pedestrian,west_7th_street)""']";If photo the person on southwest_7th_avenue holds, then in the next step record the motorcycle on north_6th_avenue persists until taking a video of the pedestrian on west_7th_street holds, or else record the motorcycle on north_6th_avenue holds forever.;"""photo(person,southwest_7th_avenue)"" -> X ( ( ""record(motorcycle,north_6th_avenue)"" U ""record(pedestrian,west_7th_street)"" ) | G ""record(motorcycle,north_6th_avenue)"" )";"""photo(person,southwest_7th_avenue)"" -> X((""record(motorcycle,north_6th_avenue)"" U ""record(pedestrian,west_7th_street)"") | G""record(motorcycle,north_6th_avenue)"")";ap_1 -> X((ap_0 U ap_2) | Gap_0)
traffic_light.jsonl;"['""change(light_south,yellow)""', '""photo(jaywalker,north_3rd_avenue)""']";Whenever change light_south yellow holds, photo the jaywalker on north_3rd_avenue holds exactly three steps later.;"G ( ""change(light_south,yellow)"" -> X ( X ( X ""photo(jaywalker,north_3rd_avenue)"" ) ) )";"G(""change(light_south,yellow)"" -> XXX""photo(jaywalker,north_3rd_avenue)"")";G(ap_0 -> XXXap_1)
traffic_light.jsonl;"['get_help', '""change(light_south,green)""', '""record(motorcycle,northwest_9th_avenue)""']";Whenever neither get_help nor record the motorcycle on northwest_9th_avenue holds, change light_south green eventually holds.;"G ( ! ( ""get_help"" & ""record(motorcycle,northwest_9th_avenue)"" ) -> F ""change(light_south,green)"" )";"G(!(get_help & ""record(motorcycle,northwest_9th_avenue)"") -> F""change(light_south,green)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""photo(car,northwest_5th_avenue)""']";From some point onwards, photo the car on northwest_5th_avenue never occurs again.;"F G ! ""photo(car,northwest_5th_avenue)""";"FG!""photo(car,northwest_5th_avenue)""";FG!ap_0
traffic_light.jsonl;"['""record(motorcycle,south_1st_avenue)""', '""photo(car,east_1st_street)""']";Whenever record the motorcycle on south_1st_avenue holds, from the next step onwards photo the car on east_1st_street will eventually hold.;"G ( ""record(motorcycle,south_1st_avenue)"" -> X F ""photo(car,east_1st_street)"" )";"G(""record(motorcycle,south_1st_avenue)"" -> XF""photo(car,east_1st_street)"")";G(ap_0 -> XFap_1)
traffic_light.jsonl;"['get_help', '""change(light_east,green)""', '""change(light_east,red)""']";If get_help holds and change light_east green holds next, then change light_east red holds in the step after that.;"G ( ""get_help"" & X ""change(light_east,green)"" -> X X ""change(light_east,red)"" )";"G((get_help & X""change(light_east,green)"") -> XX""change(light_east,red)"")";G((ap_0 & Xap_1) -> XXap_2)
traffic_light.jsonl;"['""change(light_west,red)""', '""photo(cyclist,northeast_8th_avenue)""']";Whenever change light_west red holds, photo the cyclist on northeast_8th_avenue holds exactly three steps later.;"G ( ""change(light_west,red)"" -> X ( X ( X ""photo(cyclist,northeast_8th_avenue)"" ) ) )";"G(""change(light_west,red)"" -> XXX""photo(cyclist,northeast_8th_avenue)"")";G(ap_0 -> XXXap_1)
traffic_light.jsonl;"['""change(light_east,green)""']";Change light_east green should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""change(light_east,green)"" & X ""change(light_east,green)"" ) )";"!G!(""change(light_east,green)"" & X""change(light_east,green)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['get_help', '""photo(motorcycle,south_6th_avenue)""']";Take a photo of the motorcycle on south_6th_avenue and get_help never coincide, yet one of them is always true.;"G ( ! ( ""photo(motorcycle,south_6th_avenue)"" & ""get_help"" ) ) & G ( ""photo(motorcycle,south_6th_avenue)"" | ""get_help"" )";"G!(get_help & ""photo(motorcycle,south_6th_avenue)"") & G(get_help | ""photo(motorcycle,south_6th_avenue)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
traffic_light.jsonl;"['""change(light_south,green)""', '""photo(cyclist,west_7th_street)""', '""record(pedestrian,southwest_10th_street)""']";Whenever photo the cyclist on west_7th_street and record the pedestrian on southwest_10th_street are equal, record the pedestrian on southwest_10th_street and change light_south green are equal as well.;"G ( ( ""photo(cyclist,west_7th_street)"" <-> ""record(pedestrian,southwest_10th_street)"" ) -> ( ""record(pedestrian,southwest_10th_street)"" <-> ""change(light_south,green)"" ) )";"G((""photo(cyclist,west_7th_street)"" <-> ""record(pedestrian,southwest_10th_street)"") -> (""change(light_south,green)"" <-> ""record(pedestrian,southwest_10th_street)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
traffic_light.jsonl;"['""change(light_south,yellow)""', '""record(jaywalker,south_7th_street)""']";Take a video of the jaywalker on south_7th_street and change light_south yellow are mutually exclusive at all times.;"G ! ( ""record(jaywalker,south_7th_street)"" & ""change(light_south,yellow)"" )";"G!(""change(light_south,yellow)"" & ""record(jaywalker,south_7th_street)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['get_help', '""change(light_west,green)""', '""record(motorcycle,southeast_1st_avenue)""']";If record the motorcycle on southeast_1st_avenue holds, then in the next step change light_west green persists until geting help holds, or else change light_west green holds forever.;"""record(motorcycle,southeast_1st_avenue)"" -> X ( ( ""change(light_west,green)"" U ""get_help"" ) | G ""change(light_west,green)"" )";"""record(motorcycle,southeast_1st_avenue)"" -> X((""change(light_west,green)"" U get_help) | G""change(light_west,green)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
traffic_light.jsonl;"['""record(motorcycle,east_7th_street)""']";Record the motorcycle on east_7th_street holds at all times.;"G ""record(motorcycle,east_7th_street)""";"G""record(motorcycle,east_7th_street)""";Gap_0
traffic_light.jsonl;"['get_help', '""record(cyclist,south_6th_avenue)""']";Either record the cyclist on south_6th_avenue or get_help happens infinitely often.;"G F ""record(cyclist,south_6th_avenue)"" | G F ""get_help""";"GF""record(cyclist,south_6th_avenue)"" | GFget_help";GFap_1 | GFap_0
traffic_light.jsonl;"['""record(motorcycle,southeast_3rd_street)""']";Record the motorcycle on southeast_3rd_street holds at all times.;"G ""record(motorcycle,southeast_3rd_street)""";"G""record(motorcycle,southeast_3rd_street)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""', '""photo(jaywalker,west_3rd_avenue)""']";If every get_help is eventually followed by photoing the jaywalker on west_3rd_avenue, then change light_west yellow must occur infinitely often.;"G ( ""get_help"" -> F ""photo(jaywalker,west_3rd_avenue)"" ) -> G F ""change(light_west,yellow)""";"G(get_help -> F""photo(jaywalker,west_3rd_avenue)"") -> GF""change(light_west,yellow)""";G(ap_0 -> Fap_2) -> GFap_1
traffic_light.jsonl;['get_help'];From some point onwards, get_help never occurs again.;"F G ! ""get_help""";FG!get_help;FG!ap_0
traffic_light.jsonl;"['get_help', '""change(light_east,green)""', '""photo(vehicle,southwest_1st_avenue)""']";If photo the vehicle on southwest_1st_avenue holds and change light_east green holds next, then get_help holds in the step after that.;"G ( ""photo(vehicle,southwest_1st_avenue)"" & X ""change(light_east,green)"" -> X X ""get_help"" )";"G((""photo(vehicle,southwest_1st_avenue)"" & X""change(light_east,green)"") -> XXget_help)";G((ap_2 & Xap_1) -> XXap_0)
traffic_light.jsonl;"['""change(light_north,yellow)""', '""record(pedestrian,northeast_6th_street)""', '""record(collision,northwest_6th_avenue)""']";Whenever neither change light_north yellow nor record the pedestrian on northeast_6th_street holds, record the collision on northwest_6th_avenue eventually holds.;"G ( ! ( ""change(light_north,yellow)"" & ""record(pedestrian,northeast_6th_street)"" ) -> F ""record(collision,northwest_6th_avenue)"" )";"G(!(""change(light_north,yellow)"" & ""record(pedestrian,northeast_6th_street)"") -> F""record(collision,northwest_6th_avenue)"")";G(!(ap_0 & ap_1) -> Fap_2)
traffic_light.jsonl;"['""change(light_west,yellow)""', '""photo(person,southeast_1st_avenue)""']";If photo the person on southeast_1st_avenue happens infinitely often, then so does change light_west yellow.;"G F ""photo(person,southeast_1st_avenue)"" -> G F ""change(light_west,yellow)""";"GF""photo(person,southeast_1st_avenue)"" -> GF""change(light_west,yellow)""";GFap_1 -> GFap_0
traffic_light.jsonl;"['""photo(cyclist,southwest_1st_avenue)""', '""photo(cyclist,north_5th_avenue)""', '""record(jaywalker,south_4th_street)""']";Whenever photo the cyclist on north_5th_avenue and record the jaywalker on south_4th_street are equal, record the jaywalker on south_4th_street and photo the cyclist on southwest_1st_avenue are equal as well.;"G ( ( ""photo(cyclist,north_5th_avenue)"" <-> ""record(jaywalker,south_4th_street)"" ) -> ( ""record(jaywalker,south_4th_street)"" <-> ""photo(cyclist,southwest_1st_avenue)"" ) )";"G((""photo(cyclist,north_5th_avenue)"" <-> ""record(jaywalker,south_4th_street)"") -> (""photo(cyclist,southwest_1st_avenue)"" <-> ""record(jaywalker,south_4th_street)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
traffic_light.jsonl;"['get_help', '""record(collision,north_3rd_avenue)""']";Whenever get_help holds, from the next step onwards record the collision on north_3rd_avenue will eventually hold.;"G ( ""get_help"" -> X F ""record(collision,north_3rd_avenue)"" )";"G(get_help -> XF""record(collision,north_3rd_avenue)"")";G(ap_0 -> XFap_1)
traffic_light.jsonl;"['get_help', '""change(light_north,yellow)""']";Whenever get_help holds, change light_north yellow holds exactly three steps later.;"G ( ""get_help"" -> X ( X ( X ""change(light_north,yellow)"" ) ) )";"G(get_help -> XXX""change(light_north,yellow)"")";G(ap_0 -> XXXap_1)
traffic_light.jsonl;"['""record(jaywalker,southwest_4th_avenue)""', '""record(pedestrian,east_10th_street)""']";Either record the pedestrian on east_10th_street happens infinitely often, or record the jaywalker on southwest_4th_avenue happens in the next step.;"G F ""record(pedestrian,east_10th_street)"" | X ""record(jaywalker,southwest_4th_avenue)""";"GF""record(pedestrian,east_10th_street)"" | X""record(jaywalker,southwest_4th_avenue)""";GFap_1 | Xap_0
traffic_light.jsonl;"['""change(light_east,green)""', '""record(vehicle,south_5th_avenue)""', '""photo(car,northeast_8th_street)""']";Whenever neither change light_east green nor record the vehicle on south_5th_avenue holds, photo the car on northeast_8th_street eventually holds.;"G ( ! ( ""change(light_east,green)"" & ""record(vehicle,south_5th_avenue)"" ) -> F ""photo(car,northeast_8th_street)"" )";"G(!(""change(light_east,green)"" & ""record(vehicle,south_5th_avenue)"") -> F""photo(car,northeast_8th_street)"")";G(!(ap_0 & ap_1) -> Fap_2)
traffic_light.jsonl;"['""change(light_north,yellow)""']";Update light_north yellow should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""change(light_north,yellow)"" & X ""change(light_north,yellow)"" ) )";"!G!(""change(light_north,yellow)"" & X""change(light_north,yellow)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['get_help', '""change(light_east,red)""', '""photo(jaywalker,southeast_8th_street)""']";If get_help holds, then in the next step photo the jaywalker on southeast_8th_street persists until change light_east red holds, or else photo the jaywalker on southeast_8th_street holds forever.;"""get_help"" -> X ( ( ""photo(jaywalker,southeast_8th_street)"" U ""change(light_east,red)"" ) | G ""photo(jaywalker,southeast_8th_street)"" )";"get_help -> X((""photo(jaywalker,southeast_8th_street)"" U ""change(light_east,red)"") | G""photo(jaywalker,southeast_8th_street)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""', '""photo(car,southwest_3rd_street)""']";Whenever neither change light_west yellow nor get_help holds, photo the car on southwest_3rd_street eventually holds.;"G ( ! ( ""change(light_west,yellow)"" & ""get_help"" ) -> F ""photo(car,southwest_3rd_street)"" )";"G(!(""change(light_west,yellow)"" & get_help) -> F""photo(car,southwest_3rd_street)"")";G(!(ap_1 & ap_0) -> Fap_2)
traffic_light.jsonl;"['""record(cyclist,southeast_7th_street)""']";Record the cyclist on southeast_7th_street should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""record(cyclist,southeast_7th_street)"" & X ""record(cyclist,southeast_7th_street)"" ) )";"!G!(""record(cyclist,southeast_7th_street)"" & X""record(cyclist,southeast_7th_street)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['get_help', '""record(pedestrian,northeast_9th_avenue)""']";The system must always maintain both get_help and record the pedestrian on northeast_9th_avenue.;"G ( ""get_help"" & ""record(pedestrian,northeast_9th_avenue)"" )";"G(get_help & ""record(pedestrian,northeast_9th_avenue)"")";G(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_south,red)""', '""record(motorcycle,southeast_4th_avenue)""', '""record(collision,west_3rd_street)""']";If every record the collision on west_3rd_street is eventually followed by changeing light_south red, then record the motorcycle on southeast_4th_avenue must occur infinitely often.;"G ( ""record(collision,west_3rd_street)"" -> F ""change(light_south,red)"" ) -> G F ""record(motorcycle,southeast_4th_avenue)""";"G(""record(collision,west_3rd_street)"" -> F""change(light_south,red)"") -> GF""record(motorcycle,southeast_4th_avenue)""";G(ap_2 -> Fap_0) -> GFap_1
traffic_light.jsonl;"['""change(light_east,yellow)""', '""record(car,east_5th_street)""']";Switch light_east yellow and record the car on east_5th_street are mutually exclusive at all times.;"G ! ( ""change(light_east,yellow)"" & ""record(car,east_5th_street)"" )";"G!(""change(light_east,yellow)"" & ""record(car,east_5th_street)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""record(pedestrian,south_1st_avenue)""']";If change light_south red holds and get_help holds next, then record the pedestrian on south_1st_avenue holds in the step after that.;"G ( ""change(light_south,red)"" & X ""get_help"" -> X X ""record(pedestrian,south_1st_avenue)"" )";"G((""change(light_south,red)"" & Xget_help) -> XX""record(pedestrian,south_1st_avenue)"")";G((ap_1 & Xap_0) -> XXap_2)
traffic_light.jsonl;"['""record(collision,northwest_10th_street)""']";From some point onwards, record the collision on northwest_10th_street never occurs again.;"F G ! ""record(collision,northwest_10th_street)""";"FG!""record(collision,northwest_10th_street)""";FG!ap_0
traffic_light.jsonl;"['get_help', '""record(vehicle,northwest_8th_street)""', '""record(collision,northwest_9th_avenue)""']";If get_help holds and record the vehicle on northwest_8th_street holds next, then record the collision on northwest_9th_avenue holds in the step after that.;"G ( ""get_help"" & X ""record(vehicle,northwest_8th_street)"" -> X X ""record(collision,northwest_9th_avenue)"" )";"G((get_help & X""record(vehicle,northwest_8th_street)"") -> XX""record(collision,northwest_9th_avenue)"")";G((ap_0 & Xap_1) -> XXap_2)
traffic_light.jsonl;"['get_help', '""photo(vehicle,northwest_10th_avenue)""']";If photo the vehicle on northwest_10th_avenue happens infinitely often, then so does get_help.;"G F ""photo(vehicle,northwest_10th_avenue)"" -> G F ""get_help""";"GF""photo(vehicle,northwest_10th_avenue)"" -> GFget_help";GFap_1 -> GFap_0
traffic_light.jsonl;"['get_help', '""change(light_south,green)""', '""record(person,northwest_8th_avenue)""']";If get_help holds and change light_south green holds next, then record the person on northwest_8th_avenue holds in the step after that.;"G ( ""get_help"" & X ""change(light_south,green)"" -> X X ""record(person,northwest_8th_avenue)"" )";"G((get_help & X""change(light_south,green)"") -> XX""record(person,northwest_8th_avenue)"")";G((ap_0 & Xap_1) -> XXap_2)
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""']";If change light_west yellow happens infinitely often, then so does get_help.;"G F ""change(light_west,yellow)"" -> G F ""get_help""";"GF""change(light_west,yellow)"" -> GFget_help";GFap_1 -> GFap_0
traffic_light.jsonl;"['get_help', '""change(light_west,yellow)""', '""record(vehicle,southwest_2nd_avenue)""']";Whenever neither get_help nor record the vehicle on southwest_2nd_avenue holds, change light_west yellow eventually holds.;"G ( ! ( ""get_help"" & ""record(vehicle,southwest_2nd_avenue)"" ) -> F ""change(light_west,yellow)"" )";"G(!(get_help & ""record(vehicle,southwest_2nd_avenue)"") -> F""change(light_west,yellow)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""change(light_south,green)""', '""change(light_south,red)""', '""record(collision,west_2nd_street)""']";Whenever change light_south red and record the collision on west_2nd_street are equal, record the collision on west_2nd_street and change light_south green are equal as well.;"G ( ( ""change(light_south,red)"" <-> ""record(collision,west_2nd_street)"" ) -> ( ""record(collision,west_2nd_street)"" <-> ""change(light_south,green)"" ) )";"G((""change(light_south,red)"" <-> ""record(collision,west_2nd_street)"") -> (""change(light_south,green)"" <-> ""record(collision,west_2nd_street)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
traffic_light.jsonl;"['""record(person,southeast_3rd_street)""']";Begin recording the person on southeast_3rd_street holds at all times.;"G ""record(person,southeast_3rd_street)""";"G""record(person,southeast_3rd_street)""";Gap_0
traffic_light.jsonl;"['""change(light_east,red)""', '""change(light_north,green)""']";Set light_north green can only happen after changeing light_east red.;"! ""change(light_north,green)"" U ""change(light_east,red)""";"!""change(light_north,green)"" U ""change(light_east,red)""";!ap_1 U ap_0
traffic_light.jsonl;"['get_help', '""change(light_east,yellow)""']";Call for help and change light_east yellow will each happen at some point.;"F ""get_help"" & F ""change(light_east,yellow)""";"Fget_help & F""change(light_east,yellow)""";Fap_0 & Fap_1
traffic_light.jsonl;"['get_help', '""record(jaywalker,northwest_6th_street)""', '""record(jaywalker,southwest_7th_avenue)""']";Whenever get_help and record the jaywalker on southwest_7th_avenue are equal, record the jaywalker on southwest_7th_avenue and record the jaywalker on northwest_6th_street are equal as well.;"G ( ( ""get_help"" <-> ""record(jaywalker,southwest_7th_avenue)"" ) -> ( ""record(jaywalker,southwest_7th_avenue)"" <-> ""record(jaywalker,northwest_6th_street)"" ) )";"G((get_help <-> ""record(jaywalker,southwest_7th_avenue)"") -> (""record(jaywalker,northwest_6th_street)"" <-> ""record(jaywalker,southwest_7th_avenue)""))";G((ap_0 <-> ap_2) -> (ap_1 <-> ap_2))
traffic_light.jsonl;"['""photo(person,northwest_7th_avenue)""', '""record(motorcycle,southwest_7th_avenue)""']";Both record the motorcycle on southwest_7th_avenue and photo the person on northwest_7th_avenue hold at every step.;"G ( ""record(motorcycle,southwest_7th_avenue)"" & ""photo(person,northwest_7th_avenue)"" )";"G(""photo(person,northwest_7th_avenue)"" & ""record(motorcycle,southwest_7th_avenue)"")";G(ap_0 & ap_1)
traffic_light.jsonl;"['get_help', '""photo(vehicle,west_3rd_avenue)""', '""photo(cyclist,southwest_5th_street)""']";Whenever neither photo the cyclist on southwest_5th_street nor photo the vehicle on west_3rd_avenue holds, get_help eventually holds.;"G ( ! ( ""photo(cyclist,southwest_5th_street)"" & ""photo(vehicle,west_3rd_avenue)"" ) -> F ""get_help"" )";"G(!(""photo(cyclist,southwest_5th_street)"" & ""photo(vehicle,west_3rd_avenue)"") -> Fget_help)";G(!(ap_2 & ap_1) -> Fap_0)
