source;APs;original NL;original LTL;Spot LTL;lifted_LTL
search_and_rescue.jsonl;"['go_home', '""photo(unsafe_rescuer)""', '""communicate(safe_hostile)""']";Whenever photo unsafe_rescuer and go_home are equal, go_home and communicate the safe_hostile are equal as well.;"G ( ( ""photo(unsafe_rescuer)"" <-> ""go_home"" ) -> ( ""go_home"" <-> ""communicate(safe_hostile)"" ) )";"G((go_home <-> ""photo(unsafe_rescuer)"") -> (""communicate(safe_hostile)"" <-> go_home))";G((ap_0 <-> ap_1) -> (ap_2 <-> ap_0))
search_and_rescue.jsonl;"['get_help', '""communicate(safe_victim)""', '""record(injured_civilian)""']";Whenever neither record injured_civilian nor communicate the safe_victim holds, get_help eventually holds.;"G ( ! ( ""record(injured_civilian)"" & ""communicate(safe_victim)"" ) -> F ""get_help"" )";"G(!(""communicate(safe_victim)"" & ""record(injured_civilian)"") -> Fget_help)";G(!(ap_1 & ap_2) -> Fap_0)
search_and_rescue.jsonl;"['go_home', '""deliver_aid(safe_hostile)""', '""record(unsafe_civilian)""']";Whenever neither deliver_aid the safe_hostile nor go_home holds, record unsafe_civilian eventually holds.;"G ( ! ( ""deliver_aid(safe_hostile)"" & ""go_home"" ) -> F ""record(unsafe_civilian)"" )";"G(!(""deliver_aid(safe_hostile)"" & go_home) -> F""record(unsafe_civilian)"")";G(!(ap_1 & ap_0) -> Fap_2)
search_and_rescue.jsonl;"['""photo(injured_victim)""', '""deliver_aid(injured_hostile)""', '""photo(unsafe_civilian)""']";If photo injured_victim holds, then in the next step deliver_aid the injured_hostile persists until taking a picture of unsafe_civilian holds, or else deliver_aid the injured_hostile holds forever.;"""photo(injured_victim)"" -> X ( ( ""deliver_aid(injured_hostile)"" U ""photo(unsafe_civilian)"" ) | G ""deliver_aid(injured_hostile)"" )";"""photo(injured_victim)"" -> X((""deliver_aid(injured_hostile)"" U ""photo(unsafe_civilian)"") | G""deliver_aid(injured_hostile)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
search_and_rescue.jsonl;"['get_help', '""avoid(inactive_flood)""']";Either get_help or avoid the inactive_flood happens infinitely often.;"G F ""get_help"" | G F ""avoid(inactive_flood)""";"GFget_help | GF""avoid(inactive_flood)""";GFap_0 | GFap_1
search_and_rescue.jsonl;"['go_home', '""avoid(impending_flood)""', '""record(unsafe_rescuer)""']";If avoid the impending_flood holds and go_home holds next, then record unsafe_rescuer holds in the step after that.;"G ( ""avoid(impending_flood)"" & X ""go_home"" -> X X ""record(unsafe_rescuer)"" )";"G((""avoid(impending_flood)"" & Xgo_home) -> XX""record(unsafe_rescuer)"")";G((ap_1 & Xap_0) -> XXap_2)
search_and_rescue.jsonl;"['""deliver_aid(injured_rescuer)""', '""photo(injured_rescuer)""']";Once photo injured_rescuer has occurred, deliver_aid the injured_rescuer will never occur again.;"G ( ""photo(injured_rescuer)"" -> X G ! ""deliver_aid(injured_rescuer)"" )";"G(""photo(injured_rescuer)"" -> XG!""deliver_aid(injured_rescuer)"")";G(ap_1 -> XG!ap_0)
search_and_rescue.jsonl;"['go_home', '""record(unsafe_victim)""', '""record(flood)""']";If record unsafe_victim holds, then in the next step record flood persists until going back to base holds, or else record flood holds forever.;"""record(unsafe_victim)"" -> X ( ( ""record(flood)"" U ""go_home"" ) | G ""record(flood)"" )";"""record(unsafe_victim)"" -> X((""record(flood)"" U go_home) | G""record(flood)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
search_and_rescue.jsonl;"['""photo(flood)""', '""record(flood)""', '""photo(unsafe_victim)""']";Whenever neither photo unsafe_victim nor record flood holds, photo flood eventually holds.;"G ( ! ( ""photo(unsafe_victim)"" & ""record(flood)"" ) -> F ""photo(flood)"" )";"G(!(""photo(unsafe_victim)"" & ""record(flood)"") -> F""photo(flood)"")";G(!(ap_2 & ap_1) -> Fap_0)
search_and_rescue.jsonl;"['""communicate(safe_rescuer)""', '""photo(unstable_beam)""']";Either communicate the safe_rescuer happens infinitely often, or photo unstable_beam happens in the next step.;"G F ""communicate(safe_rescuer)"" | X ""photo(unstable_beam)""";"GF""communicate(safe_rescuer)"" | X""photo(unstable_beam)""";GFap_0 | Xap_1
search_and_rescue.jsonl;"['""avoid(probable_flood)""']";This controller must always avoid avoid the probable_flood.;"G ( ! ""avoid(probable_flood)"" )";"G!""avoid(probable_flood)""";G!ap_0
search_and_rescue.jsonl;"['""avoid(nearest_unstable_beam)""']";From some point onwards, avoid the nearest_unstable_beam never occurs again.;"F G ! ""avoid(nearest_unstable_beam)""";"FG!""avoid(nearest_unstable_beam)""";FG!ap_0
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'get_help']";Get help and communicate the injured_rescuer will each happen at some point.;"F ""get_help"" & F ""communicate(injured_rescuer)""";"Fget_help & F""communicate(injured_rescuer)""";Fap_1 & Fap_0
search_and_rescue.jsonl;"['""communicate(injured_victim)""', '""avoid(active_flood)""']";Stay away from the active_flood must hold until establishing communication with the injured_victim does, or else avoid the active_flood holds forever.;"( ""avoid(active_flood)"" U ""communicate(injured_victim)"" ) | G ""avoid(active_flood)""";"(""avoid(active_flood)"" U ""communicate(injured_victim)"") | G""avoid(active_flood)""";(ap_1 U ap_0) | Gap_1
search_and_rescue.jsonl;"['""photo(gas_leak)""']";Photograph gas_leak holds at all times.;"G ""photo(gas_leak)""";"G""photo(gas_leak)""";Gap_0
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""']";From some point onwards, deliver_aid the injured_victim never occurs again.;"F G ! ""deliver_aid(injured_victim)""";"FG!""deliver_aid(injured_victim)""";FG!ap_0
search_and_rescue.jsonl;['go_home'];From some point onwards, go_home never occurs again.;"F G ! ""go_home""";FG!go_home;FG!ap_0
search_and_rescue.jsonl;"['""avoid(inactive_gas_leak)""']";From some point onwards, avoid the inactive_gas_leak never occurs again.;"F G ! ""avoid(inactive_gas_leak)""";"FG!""avoid(inactive_gas_leak)""";FG!ap_0
search_and_rescue.jsonl;"['get_help', '""avoid(nearest_unstable_beam)""']";Whenever avoid the nearest_unstable_beam holds, get_help holds exactly three steps later.;"G ( ""avoid(nearest_unstable_beam)"" -> X ( X ( X ""get_help"" ) ) )";"G(""avoid(nearest_unstable_beam)"" -> XXXget_help)";G(ap_1 -> XXXap_0)
search_and_rescue.jsonl;"['""communicate(safe_hostile)""', '""photo(injured_person)""']";In this task, photo injured_person, then communicate the safe_hostile.;"( ""photo(injured_person)"" U ""communicate(safe_hostile)"" )";"""photo(injured_person)"" U ""communicate(safe_hostile)""";ap_1 U ap_0
search_and_rescue.jsonl;"['""record(debris)""', '""record(injured_rescuer)""']";Whenever record injured_rescuer holds, record debris holds exactly three steps later.;"G ( ""record(injured_rescuer)"" -> X ( X ( X ""record(debris)"" ) ) )";"G(""record(injured_rescuer)"" -> XXX""record(debris)"")";G(ap_1 -> XXXap_0)
search_and_rescue.jsonl;"['go_home', '""communicate(safe_rescuer)""', '""communicate(safe_hostile)""']";If communicate the safe_rescuer holds and go_home holds next, then communicate the safe_hostile holds in the step after that.;"G ( ""communicate(safe_rescuer)"" & X ""go_home"" -> X X ""communicate(safe_hostile)"" )";"G((""communicate(safe_rescuer)"" & Xgo_home) -> XX""communicate(safe_hostile)"")";G((ap_1 & Xap_0) -> XXap_2)
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""', '""communicate(injured_hostile)""']";This controller must always maintain both communicate the injured_hostile and deliver_aid the injured_hostile.;"G ( ""communicate(injured_hostile)"" & ""deliver_aid(injured_hostile)"" )";"G(""communicate(injured_hostile)"" & ""deliver_aid(injured_hostile)"")";G(ap_1 & ap_0)
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', '""record(fire_source)""']";Record fire_source must hold until deliver_aid the safe_victim does, or else record fire_source holds forever.;"( ""record(fire_source)"" U ""deliver_aid(safe_victim)"" ) | G ""record(fire_source)""";"(""record(fire_source)"" U ""deliver_aid(safe_victim)"") | G""record(fire_source)""";(ap_1 U ap_0) | Gap_1
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""record(gas_leak)""', '""deliver_aid(injured_rescuer)""']";If record gas_leak holds and deliver_aid the injured_rescuer holds next, then communicate the injured_rescuer holds in the step after that.;"G ( ""record(gas_leak)"" & X ""deliver_aid(injured_rescuer)"" -> X X ""communicate(injured_rescuer)"" )";"G((""record(gas_leak)"" & X""deliver_aid(injured_rescuer)"") -> XX""communicate(injured_rescuer)"")";G((ap_1 & Xap_2) -> XXap_0)
search_and_rescue.jsonl;['go_home'];Go back to base holds at all times.;"G ""go_home""";Ggo_home;Gap_0
search_and_rescue.jsonl;"['go_home', '""avoid(active_debris)""']";Every go_home is directly followed by doing not go near the active_debris in the next step.;"G ( ""go_home"" -> X ""avoid(active_debris)"" )";"G(go_home -> X""avoid(active_debris)"")";G(ap_0 -> Xap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""']";Deliver aid to the injured_hostile should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""deliver_aid(injured_hostile)"" & X ""deliver_aid(injured_hostile)"" ) )";"!G!(""deliver_aid(injured_hostile)"" & X""deliver_aid(injured_hostile)"")";!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;"['""deliver_aid(injured_rescuer)""', '""avoid(nearest_debris)""', '""photo(unsafe_victim)""']";Whenever neither photo unsafe_victim nor avoid the nearest_debris holds, deliver_aid the injured_rescuer eventually holds.;"G ( ! ( ""photo(unsafe_victim)"" & ""avoid(nearest_debris)"" ) -> F ""deliver_aid(injured_rescuer)"" )";"G(!(""avoid(nearest_debris)"" & ""photo(unsafe_victim)"") -> F""deliver_aid(injured_rescuer)"")";G(!(ap_1 & ap_2) -> Fap_0)
search_and_rescue.jsonl;"['get_help', '""record(safe_civilian)""', '""avoid(impending_unstable_beam)""']";If record safe_civilian holds, then in the next step avoid the impending_unstable_beam persists until geting help holds, or else avoid the impending_unstable_beam holds forever.;"""record(safe_civilian)"" -> X ( ( ""avoid(impending_unstable_beam)"" U ""get_help"" ) | G ""avoid(impending_unstable_beam)"" )";"""record(safe_civilian)"" -> X((""avoid(impending_unstable_beam)"" U get_help) | G""avoid(impending_unstable_beam)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', 'go_home', '""avoid(probable_fire_source)""']";If every avoid the probable_fire_source is eventually followed by delivering aid to the safe_victim, then go_home must occur infinitely often.;"G ( ""avoid(probable_fire_source)"" -> F ""deliver_aid(safe_victim)"" ) -> G F ""go_home""";"G(""avoid(probable_fire_source)"" -> F""deliver_aid(safe_victim)"") -> GFgo_home";G(ap_2 -> Fap_0) -> GFap_1
search_and_rescue.jsonl;"['get_help', '""communicate(safe_rescuer)""', '""photo(debris)""']";Whenever get_help and communicate the safe_rescuer are equal, communicate the safe_rescuer and photo debris are equal as well.;"G ( ( ""get_help"" <-> ""communicate(safe_rescuer)"" ) -> ( ""communicate(safe_rescuer)"" <-> ""photo(debris)"" ) )";"G((""communicate(safe_rescuer)"" <-> get_help) -> (""communicate(safe_rescuer)"" <-> ""photo(debris)""))";G((ap_1 <-> ap_0) -> (ap_1 <-> ap_2))
search_and_rescue.jsonl;"['get_help', '""photo(gas_leak)""']";Whenever get_help holds, eventually photo gas_leak will hold.;"G ( ""get_help"" -> F ""photo(gas_leak)"" )";"G(get_help -> F""photo(gas_leak)"")";G(ap_0 -> Fap_1)
search_and_rescue.jsonl;"['""photo(flood)""', '""avoid(nearest_debris)""']";Whenever avoid the nearest_debris holds, photo flood holds as well.;"G ( ""avoid(nearest_debris)"" -> ""photo(flood)"" )";"G(""avoid(nearest_debris)"" -> ""photo(flood)"")";G(ap_1 -> ap_0)
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""record(debris)""', '""avoid(nearest_fire_source)""']";If communicate the injured_rescuer holds, then in the next step avoid the nearest_fire_source persists until recording debris holds, or else avoid the nearest_fire_source holds forever.;"""communicate(injured_rescuer)"" -> X ( ( ""avoid(nearest_fire_source)"" U ""record(debris)"" ) | G ""avoid(nearest_fire_source)"" )";"""communicate(injured_rescuer)"" -> X((""avoid(nearest_fire_source)"" U ""record(debris)"") | G""avoid(nearest_fire_source)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
search_and_rescue.jsonl;"['""photo(unsafe_person)""', '""record(safe_rescuer)""']";Globally, if record safe_rescuer occurs then finally photo unsafe_person happens.;"G ( ""record(safe_rescuer)"" -> F ""photo(unsafe_person)"" )";"G(""record(safe_rescuer)"" -> F""photo(unsafe_person)"")";G(ap_1 -> Fap_0)
search_and_rescue.jsonl;"['get_help', '""record(flood)""', '""avoid(active_fire_source)""']";If avoid the active_fire_source holds, then in the next step get_help persists until begining recording flood holds, or else get_help holds forever.;"""avoid(active_fire_source)"" -> X ( ( ""get_help"" U ""record(flood)"" ) | G ""get_help"" )";"""avoid(active_fire_source)"" -> X((get_help U ""record(flood)"") | Gget_help)";ap_2 -> X((ap_0 U ap_1) | Gap_0)
search_and_rescue.jsonl;"['get_help', '""deliver_aid(safe_victim)""', '""photo(safe_rescuer)""']";Whenever neither deliver_aid the safe_victim nor photo safe_rescuer holds, get_help eventually holds.;"G ( ! ( ""deliver_aid(safe_victim)"" & ""photo(safe_rescuer)"" ) -> F ""get_help"" )";"G(!(""deliver_aid(safe_victim)"" & ""photo(safe_rescuer)"") -> Fget_help)";G(!(ap_1 & ap_2) -> Fap_0)
search_and_rescue.jsonl;"['get_help', '""avoid(nearest_flood)""']";The system must eventually get_help or avoid the nearest_flood.;"F ( ""get_help"" | ""avoid(nearest_flood)"" )";"F(""avoid(nearest_flood)"" | get_help)";F(ap_1 | ap_0)
search_and_rescue.jsonl;"['get_help', '""communicate(safe_hostile)""']";Get help and communicate the safe_hostile are mutually exclusive at all times.;"G ! ( ""get_help"" & ""communicate(safe_hostile)"" )";"G!(""communicate(safe_hostile)"" & get_help)";G!(ap_1 & ap_0)
search_and_rescue.jsonl;"['go_home', '""record(fire_source)""', '""record(unstable_beam)""']";Whenever neither record fire_source nor go_home holds, record unstable_beam eventually holds.;"G ( ! ( ""record(fire_source)"" & ""go_home"" ) -> F ""record(unstable_beam)"" )";"G(!(go_home & ""record(fire_source)"") -> F""record(unstable_beam)"")";G(!(ap_0 & ap_1) -> Fap_2)
search_and_rescue.jsonl;"['get_help', '""record(safe_civilian)""']";Call for help and record safe_civilian are mutually exclusive at all times.;"G ! ( ""get_help"" & ""record(safe_civilian)"" )";"G!(get_help & ""record(safe_civilian)"")";G!(ap_0 & ap_1)
search_and_rescue.jsonl;"['get_help', '""photo(unsafe_rescuer)""']";You must eventually get_help or photo unsafe_rescuer.;"F ( ""get_help"" | ""photo(unsafe_rescuer)"" )";"F(get_help | ""photo(unsafe_rescuer)"")";F(ap_0 | ap_1)
search_and_rescue.jsonl;['get_help', 'go_home'];Return home and get_help never coincide, yet one of them is always true.;"G ( ! ( ""go_home"" & ""get_help"" ) ) & G ( ""go_home"" | ""get_help"" )";G!(get_help & go_home) & G(get_help | go_home);G!(ap_0 & ap_1) & G(ap_0 | ap_1)
search_and_rescue.jsonl;"['get_help', '""deliver_aid(safe_victim)""', '""photo(gas_leak)""']";If deliver_aid the safe_victim holds and get_help holds next, then photo gas_leak holds in the step after that.;"G ( ""deliver_aid(safe_victim)"" & X ""get_help"" -> X X ""photo(gas_leak)"" )";"G((""deliver_aid(safe_victim)"" & Xget_help) -> XX""photo(gas_leak)"")";G((ap_1 & Xap_0) -> XXap_2)
search_and_rescue.jsonl;['go_home'];This controller must always avoid returning to base.;"G ( ! ""go_home"" )";G!go_home;G!ap_0
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'get_help', '""communicate(safe_victim)""']";Whenever communicate the safe_victim and get_help are equal, get_help and communicate the injured_rescuer are equal as well.;"G ( ( ""communicate(safe_victim)"" <-> ""get_help"" ) -> ( ""get_help"" <-> ""communicate(injured_rescuer)"" ) )";"G((""communicate(safe_victim)"" <-> get_help) -> (""communicate(injured_rescuer)"" <-> get_help))";G((ap_2 <-> ap_1) -> (ap_0 <-> ap_1))
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', 'go_home', '""deliver_aid(injured_rescuer)""']";Whenever go_home and deliver_aid the safe_victim are equal, deliver_aid the safe_victim and deliver_aid the injured_rescuer are equal as well.;"G ( ( ""go_home"" <-> ""deliver_aid(safe_victim)"" ) -> ( ""deliver_aid(safe_victim)"" <-> ""deliver_aid(injured_rescuer)"" ) )";"G((""deliver_aid(safe_victim)"" <-> go_home) -> (""deliver_aid(injured_rescuer)"" <-> ""deliver_aid(safe_victim)""))";G((ap_0 <-> ap_1) -> (ap_2 <-> ap_0))
search_and_rescue.jsonl;"['""photo(fire_source)""', '""avoid(impending_flood)""']";Take a picture of fire_source and avoid the impending_flood will each happen at some point.;"F ""photo(fire_source)"" & F ""avoid(impending_flood)""";"F""photo(fire_source)"" & F""avoid(impending_flood)""";Fap_0 & Fap_1
search_and_rescue.jsonl;['go_home'];You must eventually, avoid going back to base.;"F ( ! ""go_home"" )";F!go_home;F!ap_0
search_and_rescue.jsonl;"['go_home', '""deliver_aid(injured_victim)""', '""deliver_aid(injured_hostile)""']";If deliver_aid the injured_victim holds and go_home holds next, then deliver_aid the injured_hostile holds in the step after that.;"G ( ""deliver_aid(injured_victim)"" & X ""go_home"" -> X X ""deliver_aid(injured_hostile)"" )";"G((""deliver_aid(injured_victim)"" & Xgo_home) -> XX""deliver_aid(injured_hostile)"")";G((ap_1 & Xap_0) -> XXap_2)
search_and_rescue.jsonl;"['""avoid(probable_fire_source)""']";From some point onwards, avoid the probable_fire_source never occurs again.;"F G ! ""avoid(probable_fire_source)""";"FG!""avoid(probable_fire_source)""";FG!ap_0
search_and_rescue.jsonl;"['""photo(injured_person)""']";Take a photo of injured_person should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""photo(injured_person)"" & X ""photo(injured_person)"" ) )";"!G!(""photo(injured_person)"" & X""photo(injured_person)"")";!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', '""record(unsafe_victim)""']";This controller must always maintain both record unsafe_victim and deliver_aid the safe_victim.;"G ( ""record(unsafe_victim)"" & ""deliver_aid(safe_victim)"" )";"G(""deliver_aid(safe_victim)"" & ""record(unsafe_victim)"")";G(ap_0 & ap_1)
search_and_rescue.jsonl;"['go_home', '""deliver_aid(injured_hostile)""']";You must Eventually, both deliver_aid the injured_hostile and go_home hold simultaneously.;"F ( ""deliver_aid(injured_hostile)"" & ""go_home"" )";"F(""deliver_aid(injured_hostile)"" & go_home)";F(ap_1 & ap_0)
search_and_rescue.jsonl;"['""photo(gas_leak)""', '""avoid(probable_debris)""']";The robot must eventually avoid the probable_debris and photo gas_leak.;"F ( ""avoid(probable_debris)"" & ""photo(gas_leak)"" )";"F(""avoid(probable_debris)"" & ""photo(gas_leak)"")";F(ap_1 & ap_0)
search_and_rescue.jsonl;"['get_help', 'go_home', '""record(injured_person)""']";If record injured_person holds and go_home holds next, then get_help holds in the step after that.;"G ( ""record(injured_person)"" & X ""go_home"" -> X X ""get_help"" )";"G((""record(injured_person)"" & Xgo_home) -> XXget_help)";G((ap_2 & Xap_1) -> XXap_0)
search_and_rescue.jsonl;"['""photo(unsafe_rescuer)""', '""avoid(active_gas_leak)""']";If avoid the active_gas_leak happens infinitely often, then so does photo unsafe_rescuer.;"G F ""avoid(active_gas_leak)"" -> G F ""photo(unsafe_rescuer)""";"GF""avoid(active_gas_leak)"" -> GF""photo(unsafe_rescuer)""";GFap_1 -> GFap_0
search_and_rescue.jsonl;['go_home'];Go home should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""go_home"" & X ""go_home"" ) )";!G!(go_home & Xgo_home);!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""photo(unsafe_civilian)""']";Whenever communicate the injured_rescuer holds, photo unsafe_civilian holds as well.;"G ( ""communicate(injured_rescuer)"" -> ""photo(unsafe_civilian)"" )";"G(""communicate(injured_rescuer)"" -> ""photo(unsafe_civilian)"")";G(ap_0 -> ap_1)
search_and_rescue.jsonl;"['""record(unsafe_victim)""', '""record(flood)""']";If record unsafe_victim happens infinitely often, then so does record flood.;"G F ""record(unsafe_victim)"" -> G F ""record(flood)""";"GF""record(unsafe_victim)"" -> GF""record(flood)""";GFap_0 -> GFap_1
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""avoid(probable_flood)""', '""avoid(active_gas_leak)""']";If communicate the injured_rescuer holds and avoid the probable_flood holds next, then avoid the active_gas_leak holds in the step after that.;"G ( ""communicate(injured_rescuer)"" & X ""avoid(probable_flood)"" -> X X ""avoid(active_gas_leak)"" )";"G((""communicate(injured_rescuer)"" & X""avoid(probable_flood)"") -> XX""avoid(active_gas_leak)"")";G((ap_0 & Xap_1) -> XXap_2)
search_and_rescue.jsonl;"['go_home', '""avoid(active_flood)""']";Globally, if go_home occurs then finally avoid the active_flood happens.;"G ( ""go_home"" -> F ""avoid(active_flood)"" )";"G(go_home -> F""avoid(active_flood)"")";G(ap_0 -> Fap_1)
search_and_rescue.jsonl;"['go_home', '""deliver_aid(injured_victim)""', '""record(injured_person)""']";If deliver_aid the injured_victim holds, then in the next step record injured_person persists until returning to base holds, or else record injured_person holds forever.;"""deliver_aid(injured_victim)"" -> X ( ( ""record(injured_person)"" U ""go_home"" ) | G ""record(injured_person)"" )";"""deliver_aid(injured_victim)"" -> X((""record(injured_person)"" U go_home) | G""record(injured_person)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
search_and_rescue.jsonl;"['get_help', 'go_home', '""avoid(inactive_gas_leak)""']";If get_help holds and go_home holds next, then avoid the inactive_gas_leak holds in the step after that.;"G ( ""get_help"" & X ""go_home"" -> X X ""avoid(inactive_gas_leak)"" )";"G((get_help & Xgo_home) -> XX""avoid(inactive_gas_leak)"")";G((ap_0 & Xap_1) -> XXap_2)
search_and_rescue.jsonl;"['get_help', '""avoid(nearest_debris)""', '""avoid(probable_unstable_beam)""']";Whenever avoid the probable_unstable_beam and avoid the nearest_debris are equal, avoid the nearest_debris and get_help are equal as well.;"G ( ( ""avoid(probable_unstable_beam)"" <-> ""avoid(nearest_debris)"" ) -> ( ""avoid(nearest_debris)"" <-> ""get_help"" ) )";"G((""avoid(nearest_debris)"" <-> ""avoid(probable_unstable_beam)"") -> (""avoid(nearest_debris)"" <-> get_help))";G((ap_1 <-> ap_2) -> (ap_1 <-> ap_0))
search_and_rescue.jsonl;"['get_help', '""deliver_aid(safe_victim)""', '""deliver_aid(safe_hostile)""']";Whenever neither deliver_aid the safe_victim nor get_help holds, deliver_aid the safe_hostile eventually holds.;"G ( ! ( ""deliver_aid(safe_victim)"" & ""get_help"" ) -> F ""deliver_aid(safe_hostile)"" )";"G(!(""deliver_aid(safe_victim)"" & get_help) -> F""deliver_aid(safe_hostile)"")";G(!(ap_1 & ap_0) -> Fap_2)
search_and_rescue.jsonl;"['get_help', '""record(safe_person)""', '""photo(unsafe_victim)""']";If photo unsafe_victim holds and get_help holds next, then record safe_person holds in the step after that.;"G ( ""photo(unsafe_victim)"" & X ""get_help"" -> X X ""record(safe_person)"" )";"G((""photo(unsafe_victim)"" & Xget_help) -> XX""record(safe_person)"")";G((ap_2 & Xap_0) -> XXap_1)
search_and_rescue.jsonl;"['""deliver_aid(safe_rescuer)""', '""communicate(injured_hostile)""']";Whenever deliver_aid the safe_rescuer holds, eventually communicate the injured_hostile will hold.;"G ( ""deliver_aid(safe_rescuer)"" -> F ""communicate(injured_hostile)"" )";"G(""deliver_aid(safe_rescuer)"" -> F""communicate(injured_hostile)"")";G(ap_0 -> Fap_1)
search_and_rescue.jsonl;"['get_help', '""avoid(nearest_unstable_beam)""']";The system must always maintain both get_help and avoid the nearest_unstable_beam.;"G ( ""get_help"" & ""avoid(nearest_unstable_beam)"" )";"G(""avoid(nearest_unstable_beam)"" & get_help)";G(ap_1 & ap_0)
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""record(gas_leak)""']";When communicate the injured_rescuer happens, record gas_leak must hold now or in the next step.;"G ( ""communicate(injured_rescuer)"" -> ( ""record(gas_leak)"" | X ""record(gas_leak)"" ) )";"G(""communicate(injured_rescuer)"" -> (""record(gas_leak)"" | X""record(gas_leak)""))";G(ap_0 -> (ap_1 | Xap_1))
search_and_rescue.jsonl;"['go_home', '""photo(debris)""', '""deliver_aid(safe_rescuer)""']";If go_home holds and photo debris holds next, then deliver_aid the safe_rescuer holds in the step after that.;"G ( ""go_home"" & X ""photo(debris)"" -> X X ""deliver_aid(safe_rescuer)"" )";"G((go_home & X""photo(debris)"") -> XX""deliver_aid(safe_rescuer)"")";G((ap_0 & Xap_1) -> XXap_2)
search_and_rescue.jsonl;"['""deliver_aid(injured_rescuer)""']";Give aid to the injured_rescuer holds at all times.;"G ""deliver_aid(injured_rescuer)""";"G""deliver_aid(injured_rescuer)""";Gap_0
search_and_rescue.jsonl;"['""record(injured_civilian)""']";From some point onwards, record injured_civilian never occurs again.;"F G ! ""record(injured_civilian)""";"FG!""record(injured_civilian)""";FG!ap_0
search_and_rescue.jsonl;"['go_home', '""record(safe_civilian)""', '""record(safe_person)""']";If record safe_person holds, then in the next step record safe_civilian persists until returning to base holds, or else record safe_civilian holds forever.;"""record(safe_person)"" -> X ( ( ""record(safe_civilian)"" U ""go_home"" ) | G ""record(safe_civilian)"" )";"""record(safe_person)"" -> X((""record(safe_civilian)"" U go_home) | G""record(safe_civilian)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
search_and_rescue.jsonl;"['""avoid(nearest_unstable_beam)""']";This controller must eventually, avoid staying away from the nearest_unstable_beam.;"F ( ! ""avoid(nearest_unstable_beam)"" )";"F!""avoid(nearest_unstable_beam)""";F!ap_0
search_and_rescue.jsonl;"['""photo(debris)""', '""photo(flood)""', '""communicate(injured_hostile)""']";If every communicate the injured_hostile is eventually followed by taking a picture of debris, then photo flood must occur infinitely often.;"G ( ""communicate(injured_hostile)"" -> F ""photo(debris)"" ) -> G F ""photo(flood)""";"G(""communicate(injured_hostile)"" -> F""photo(debris)"") -> GF""photo(flood)""";G(ap_2 -> Fap_0) -> GFap_1
search_and_rescue.jsonl;"['""record(gas_leak)""', '""record(unsafe_civilian)""']";At every step, record unsafe_civilian equals the value of record gas_leak in the next step.;"G ( ""record(unsafe_civilian)"" <-> X ""record(gas_leak)"" )";"G(""record(unsafe_civilian)"" <-> X""record(gas_leak)"")";G(ap_1 <-> Xap_0)
search_and_rescue.jsonl;"['""communicate(safe_hostile)""', '""photo(injured_person)""']";If photo injured_person ever holds, communicate the safe_hostile must have held beforehand.;"( F ""photo(injured_person)"" ) -> ( ! ""photo(injured_person)"" U ( ""communicate(safe_hostile)"" & ! ""photo(injured_person)"" ) )";"F""photo(injured_person)"" -> (!""photo(injured_person)"" U (""communicate(safe_hostile)"" & !""photo(injured_person)""))";Fap_1 -> (!ap_1 U (ap_0 & !ap_1))
search_and_rescue.jsonl;"['""avoid(impending_gas_leak)""', 'go_home', '""photo(unsafe_person)""']";Whenever neither go_home nor avoid the impending_gas_leak holds, photo unsafe_person eventually holds.;"G ( ! ( ""go_home"" & ""avoid(impending_gas_leak)"" ) -> F ""photo(unsafe_person)"" )";"G(!(""avoid(impending_gas_leak)"" & go_home) -> F""photo(unsafe_person)"")";G(!(ap_0 & ap_1) -> Fap_2)
