source,normalized_LTL_formula,batch_id,count
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop U prop),4,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop U prop),5,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop U prop),6,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop U prop),7,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop U prop),8,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),0,3
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),1,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),2,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),3,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),4,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),5,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),6,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),7,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> (prop | prop),8,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,0,5
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,1,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,2,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,3,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,4,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,5,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,6,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,7,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Fprop,8,4
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,0,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,1,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,2,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,3,3
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,4,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,5,2
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,6,3
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,7,3
lifted_data_pureLTL.jsonl,(prop & prop) <-> Gprop,8,3
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,0,3
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,1,4
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,2,4
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,3,4
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,4,4
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,5,3
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,6,3
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,7,3
lifted_data_pureLTL.jsonl,(prop & prop) U !prop,8,3
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),1,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),2,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),3,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop & prop),7,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),2,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),3,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop -> prop),7,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),0,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),1,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),2,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),3,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),7,2
lifted_data_pureLTL.jsonl,(prop & prop) U (prop <-> prop),8,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop | prop),1,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop | prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop | prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) U (prop | prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) U prop,4,1
lifted_data_pureLTL.jsonl,(prop & prop) U prop,5,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop & prop),1,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop & prop),2,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop & prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop & prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop & prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),0,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),1,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),2,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),3,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),4,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),5,1
lifted_data_pureLTL.jsonl,(prop & prop) | (prop U prop),6,1
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,0,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,1,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,2,3
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,3,3
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,4,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,5,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,6,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,7,4
lifted_data_pureLTL.jsonl,(prop & prop) | Fprop,8,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,0,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,1,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,2,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,3,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,4,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,5,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,6,3
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,7,2
lifted_data_pureLTL.jsonl,(prop & prop) | Gprop,8,3
lifted_data_pureLTL.jsonl,(prop -> !prop) & Gprop,0,1
lifted_data_pureLTL.jsonl,(prop -> !prop) & Gprop,3,1
lifted_data_pureLTL.jsonl,(prop -> !prop) & Gprop,4,1
lifted_data_pureLTL.jsonl,(prop -> !prop) & Gprop,7,1
lifted_data_pureLTL.jsonl,(prop -> !prop) & Gprop,8,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop -> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),5,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),6,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),7,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop <-> prop),8,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop U prop),8,2
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) & (prop | prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,0,4
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,1,4
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,2,4
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,3,4
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,4,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,5,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,6,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,7,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Fprop,8,5
lifted_data_pureLTL.jsonl,(prop -> prop) & G(prop & prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) & G(prop & prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,0,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,1,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,2,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,3,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,4,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,5,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,6,4
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,7,5
lifted_data_pureLTL.jsonl,(prop -> prop) & Gprop,8,5
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,0,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,1,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,2,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,3,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,4,3
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,5,3
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,6,3
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,7,3
lifted_data_pureLTL.jsonl,(prop -> prop) -> !prop,8,3
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop & prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop & prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop -> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop -> prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop -> prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop -> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop -> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop <-> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> (prop | prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,1,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,2,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,3,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,4,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,5,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,6,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,7,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Fprop,8,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,1,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,2,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,3,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,4,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,5,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,6,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,7,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> Gprop,8,2
lifted_data_pureLTL.jsonl,(prop -> prop) -> prop,0,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> prop,5,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> prop,7,1
lifted_data_pureLTL.jsonl,(prop -> prop) -> prop,8,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),5,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),6,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),7,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop & prop),8,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop -> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop <-> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop U prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),5,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),6,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),7,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> (prop | prop),8,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,0,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,1,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,2,1
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,3,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,4,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,5,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,6,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,7,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Fprop,8,2
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,0,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,1,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,2,4
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,3,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,4,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,5,4
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,6,4
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,7,3
lifted_data_pureLTL.jsonl,(prop -> prop) <-> Gprop,8,3
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,0,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,1,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,2,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,3,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,4,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,5,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,6,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,7,2
lifted_data_pureLTL.jsonl,(prop -> prop) U !prop,8,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop & prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop & prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop & prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop & prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop & prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop -> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),7,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop <-> prop),8,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),1,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),2,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),5,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),6,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),7,2
lifted_data_pureLTL.jsonl,(prop -> prop) U (prop | prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),0,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),1,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),2,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),3,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),5,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),6,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),7,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop & prop),8,3
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop -> prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop -> prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop <-> prop),3,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop <-> prop),4,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop <-> prop),5,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop <-> prop),6,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop <-> prop),7,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),0,1
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),1,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),2,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),3,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),4,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),5,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),6,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),7,2
lifted_data_pureLTL.jsonl,(prop -> prop) | (prop U prop),8,1
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,0,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,1,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,2,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,3,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,4,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,5,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,6,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,7,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Fprop,8,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,0,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,1,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,2,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,3,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,4,5
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,5,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,6,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,7,4
lifted_data_pureLTL.jsonl,(prop -> prop) | Gprop,8,4
lifted_data_pureLTL.jsonl,(prop <-> !prop) & Gprop,3,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) -> prop,3,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) U prop,0,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) U prop,2,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) U prop,3,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) U prop,7,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) U prop,8,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) | Fprop,3,1
lifted_data_pureLTL.jsonl,(prop <-> !prop) | Fprop,6,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) -> prop,3,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) -> prop,4,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) -> prop,5,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) -> prop,6,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,0,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,1,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,2,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,3,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,4,1
lifted_data_pureLTL.jsonl,(prop <-> (prop & prop)) U prop,5,1
lifted_data_pureLTL.jsonl,(prop <-> (prop -> prop)) -> prop,0,1
lifted_data_pureLTL.jsonl,(prop <-> (prop -> prop)) -> prop,1,1
lifted_data_pureLTL.jsonl,(prop <-> (prop -> prop)) -> prop,2,1
lifted_data_pureLTL.jsonl,(prop <-> (prop -> prop)) -> prop,4,1
